id_detalle,id_pedido,id_producto,id_fuente,cantidad,precio_unitario_ars,origen
D0000698,V000093,P006,F180465,6320.00,1680.62,simulado_con_referencia_minorista
D0000699,V000093,P003,F180466,20140.00,1717.36,simulado_con_referencia_minorista
D0000700,V000009,P003,F182234,148590.00,1644.39,simulado_con_referencia_minorista
D0000701,V000009,P004,F182235,5180.00,1581.75,simulado_con_referencia_minorista
D0000702,V000009,P007,F182236,321640.00,1466.61,simulado_con_referencia_minorista
D0000703,V000009,P006,F182237,177190.00,1689.43,simulado_con_referencia_minorista
D0000704,V000009,P001,F182238,87834.60,669.00,simulado_con_referencia_minorista
D0000705,V000009,P002,F182239,57770.00,1461.89,simulado_con_referencia_minorista
D0000706,V000165,P001,F186371,84867.00,554.80,simulado_con_referencia_minorista
D0000707,V000165,P007,F186372,186930.00,1423.48,simulado_con_referencia_minorista
D0000708,V000165,P006,F186373,48840.00,1675.19,simulado_con_referencia_minorista
D0000709,V000165,P003,F186374,34590.00,1603.62,simulado_con_referencia_minorista
D0000710,V000165,P004,F186375,1610.00,1401.15,simulado_con_referencia_minorista
D0000711,V000165,P002,F186376,56180.00,1397.71,simulado_con_referencia_minorista
D0000712,V000201,P006,F187455,48780.00,1737.46,simulado_con_referencia_minorista
D0000713,V000201,P002,F187456,196870.00,1538.80,simulado_con_referencia_minorista
D0000714,V000201,P003,F187458,125420.00,1603.12,simulado_con_referencia_minorista
D0000715,V000201,P004,F187459,3730.00,1501.34,simulado_con_referencia_minorista
D0000716,V000201,P001,F187460,55984.00,799.00,simulado_con_referencia_minorista
D0000717,V000201,P007,F187461,144980.00,1502.75,simulado_con_referencia_minorista
D0000718,V000033,P003,F190337,29080.00,1733.00,simulado_con_referencia_minorista
D0000719,V000033,P006,F190338,4850.00,1762.00,simulado_con_referencia_minorista
D0000720,V000033,P007,F190339,101610.00,1499.03,simulado_con_referencia_minorista
D0000721,V000033,P002,F190340,157050.00,1514.00,simulado_con_referencia_minorista
D0000722,V000189,P006,F191394,13340.00,1759.15,simulado_con_referencia_minorista
D0000723,V000189,P001,F191395,33746.90,780.00,simulado_con_referencia_minorista
D0000724,V000189,P003,F191396,22880.00,1704.15,simulado_con_referencia_minorista
D0000725,V000189,P007,F191397,63290.00,1496.34,simulado_con_referencia_minorista
D0000726,V000189,P002,F191398,101150.00,1539.55,simulado_con_referencia_minorista
D0000727,V000045,P007,F191628,111360.00,1516.51,simulado_con_referencia_minorista
D0000728,V000045,P003,F191631,21850.00,1787.61,simulado_con_referencia_minorista
D0000729,V000045,P002,F191634,37690.00,1592.59,simulado_con_referencia_minorista
D0000730,V000045,P006,F191641,17610.00,1780.20,simulado_con_referencia_minorista
D0000731,V000105,P003,F192641,6000.00,1842.00,simulado_con_referencia_minorista
D0000732,V000105,P002,F192642,36000.00,1610.00,simulado_con_referencia_minorista
D0000733,V000105,P006,F192643,3700.00,1827.00,simulado_con_referencia_minorista
D0000734,V000105,P007,F192645,102900.00,1535.00,simulado_con_referencia_minorista
D0000735,V000081,P002,F192780,78360.00,1510.00,simulado_con_referencia_minorista
D0000736,V000081,P005,F192781,27810.00,1708.00,simulado_con_referencia_minorista
D0000737,V000081,P003,F192782,129910.00,1724.00,simulado_con_referencia_minorista
D0000738,V000081,P007,F192783,228350.00,1491.00,simulado_con_referencia_minorista
D0000739,V000129,P001,F193338,94634.70,699.00,simulado_con_referencia_minorista
D0000740,V000129,P007,F193342,230370.00,1461.57,simulado_con_referencia_minorista
D0000741,V000129,P003,F193345,284350.00,1623.41,simulado_con_referencia_minorista
D0000742,V000129,P002,F193346,280020.00,1475.09,simulado_con_referencia_minorista
D0000743,V000129,P006,F193347,130360.00,1679.00,simulado_con_referencia_minorista
D0000744,V000141,P006,F194620,120110.00,1702.02,simulado_con_referencia_minorista
D0000745,V000141,P002,F194621,648970.00,1496.92,simulado_con_referencia_minorista
D0000746,V000141,P001,F194623,150744.00,672.02,simulado_con_referencia_minorista
D0000747,V000141,P007,F194625,278790.00,1491.18,simulado_con_referencia_minorista
D0000748,V000141,P003,F194626,292370.00,1659.27,simulado_con_referencia_minorista
D0000749,V000057,P002,F194696,77040.00,1518.00,simulado_con_referencia_minorista
D0000750,V000057,P006,F194697,47120.00,1708.00,simulado_con_referencia_minorista
D0000751,V000057,P003,F194698,70140.00,1729.00,simulado_con_referencia_minorista
D0000752,V000057,P007,F194699,194840.00,1481.00,simulado_con_referencia_minorista
D0000753,V000178,P007,F196360,198730.00,1525.00,simulado_con_referencia_minorista
D0000754,V000178,P006,F196361,70050.00,1774.00,simulado_con_referencia_minorista
D0000755,V000178,P003,F196362,38810.00,1702.00,simulado_con_referencia_minorista
D0000756,V000178,P002,F196363,56990.00,1489.00,simulado_con_referencia_minorista
D0000757,V000178,P001,F196364,89001.00,549.00,simulado_con_referencia_minorista
D0000758,V000214,P007,F198964,24530.00,1583.00,simulado_con_referencia_minorista
D0000759,V000214,P002,F198965,36410.00,1659.00,simulado_con_referencia_minorista
D0000760,V000214,P006,F198966,5880.00,1894.00,simulado_con_referencia_minorista
D0000761,V000214,P003,F198967,15650.00,1932.00,simulado_con_referencia_minorista
D0000762,V000022,P002,F199212,13510.00,1640.46,simulado_con_referencia_minorista
D0000763,V000022,P007,F199213,173690.00,1564.85,simulado_con_referencia_minorista
D0000764,V000022,P006,F199214,96450.00,1857.72,simulado_con_referencia_minorista
D0000765,V000022,P003,F199215,63250.00,1875.78,simulado_con_referencia_minorista
D0000766,V000154,P006,F200819,35380.00,1860.84,simulado_con_referencia_minorista
D0000767,V000154,P003,F200820,14860.00,1880.32,simulado_con_referencia_minorista
D0000768,V000154,P007,F200821,107870.00,1577.58,simulado_con_referencia_minorista
D0000769,V000154,P002,F200822,8490.00,1629.48,simulado_con_referencia_minorista
D0000770,V000118,P001,F201333,115961.00,589.00,simulado_con_referencia_minorista
D0000771,V000118,P003,F201334,35380.00,1604.00,simulado_con_referencia_minorista
D0000772,V000118,P006,F201335,67460.00,1676.00,simulado_con_referencia_minorista
D0000773,V000118,P007,F201336,251320.00,1430.00,simulado_con_referencia_minorista
D0000774,V000118,P002,F201337,50410.00,1396.00,simulado_con_referencia_minorista
D0000775,V000070,P006,F202006,73310.00,1765.63,simulado_con_referencia_minorista
D0000776,V000070,P002,F202007,127920.00,1532.55,simulado_con_referencia_minorista
D0000777,V000070,P001,F202008,136950.00,879.00,simulado_con_referencia_minorista
D0000778,V000070,P007,F202009,352380.00,1504.56,simulado_con_referencia_minorista
D0000779,V000070,P003,F202010,143060.00,1696.13,simulado_con_referencia_minorista
D0000780,V000070,P004,F202011,1600.00,1473.00,simulado_con_referencia_minorista
D0000781,V000094,P003,F202274,19840.00,1748.90,simulado_con_referencia_minorista
D0000782,V000094,P002,F202275,45790.00,1551.48,simulado_con_referencia_minorista
D0000783,V000094,P007,F202276,57750.00,1521.92,simulado_con_referencia_minorista
D0000784,V000094,P006,F202277,6120.00,1724.00,simulado_con_referencia_minorista
D0000785,V000010,P007,F204031,344940.00,1517.35,simulado_con_referencia_minorista
D0000786,V000010,P006,F204032,189700.00,1747.19,simulado_con_referencia_minorista
D0000787,V000010,P001,F204033,96310.40,669.00,simulado_con_referencia_minorista
D0000788,V000010,P003,F204034,157860.00,1698.43,simulado_con_referencia_minorista
D0000789,V000010,P002,F204035,49010.00,1516.56,simulado_con_referencia_minorista
D0000790,V000010,P004,F204036,3880.00,1600.00,simulado_con_referencia_minorista
D0000791,V000166,P007,F208163,202560.00,1473.80,simulado_con_referencia_minorista
D0000792,V000166,P006,F208164,47900.00,1728.73,simulado_con_referencia_minorista
D0000793,V000166,P001,F208165,86820.00,569.00,simulado_con_referencia_minorista
D0000794,V000166,P004,F208166,1210.00,1439.35,simulado_con_referencia_minorista
D0000795,V000166,P002,F208167,52830.00,1444.67,simulado_con_referencia_minorista
D0000796,V000166,P003,F208168,34730.00,1663.75,simulado_con_referencia_minorista
D0000797,V000202,P002,F209245,208910.00,1594.81,simulado_con_referencia_minorista
D0000798,V000202,P006,F209247,51240.00,1796.26,simulado_con_referencia_minorista
D0000799,V000202,P003,F209249,135420.00,1707.68,simulado_con_referencia_minorista
D0000800,V000202,P001,F209250,59503.00,799.00,simulado_con_referencia_minorista
D0000801,V000202,P007,F209252,158110.00,1564.06,simulado_con_referencia_minorista
D0000802,V000202,P004,F209253,2830.00,1577.38,simulado_con_referencia_minorista
D0000803,V000034,P007,F212095,98190.00,1525.00,simulado_con_referencia_minorista
D0000804,V000034,P006,F212096,5160.00,1782.00,simulado_con_referencia_minorista
D0000805,V000034,P002,F212097,146970.00,1558.00,simulado_con_referencia_minorista
D0000806,V000034,P003,F212098,29150.00,1777.00,simulado_con_referencia_minorista
D0000807,V000190,P003,F213135,23890.00,1768.70,simulado_con_referencia_minorista
D0000808,V000190,P001,F213136,46914.80,780.00,simulado_con_referencia_minorista
D0000809,V000190,P002,F213137,98600.00,1595.17,simulado_con_referencia_minorista
D0000810,V000190,P006,F213138,12990.00,1831.06,simulado_con_referencia_minorista
D0000811,V000190,P007,F213139,70900.00,1553.36,simulado_con_referencia_minorista
D0000812,V000046,P002,F213365,36970.00,1705.40,simulado_con_referencia_minorista
D0000813,V000046,P007,F213369,113330.00,1582.50,simulado_con_referencia_minorista
D0000814,V000046,P006,F213371,16450.00,1876.74,simulado_con_referencia_minorista
D0000815,V000046,P003,F213372,22980.00,1930.97,simulado_con_referencia_minorista
D0000816,V000106,P006,F214377,6000.00,1882.00,simulado_con_referencia_minorista
D0000817,V000106,P002,F214378,24000.00,1648.00,simulado_con_referencia_minorista
D0000818,V000106,P007,F214379,107900.00,1571.00,simulado_con_referencia_minorista
D0000819,V000106,P003,F214380,6000.00,1888.00,simulado_con_referencia_minorista
D0000820,V000082,P003,F214483,86650.00,1780.00,simulado_con_referencia_minorista
D0000821,V000082,P006,F214484,29160.00,1742.00,simulado_con_referencia_minorista
D0000822,V000082,P007,F214485,253110.00,1524.00,simulado_con_referencia_minorista
D0000823,V000082,P002,F214486,165450.00,1550.00,simulado_con_referencia_minorista
D0000824,V000130,P001,F215081,99904.50,699.00,simulado_con_referencia_minorista
D0000825,V000130,P006,F215084,145860.00,1706.95,simulado_con_referencia_minorista
D0000826,V000130,P007,F215086,259400.00,1467.35,simulado_con_referencia_minorista
D0000827,V000130,P002,F215087,295880.00,1465.14,simulado_con_referencia_minorista
D0000828,V000130,P003,F215090,302130.00,1662.34,simulado_con_referencia_minorista
D0000829,V000142,P006,F216344,125110.00,1769.40,simulado_con_referencia_minorista
D0000830,V000142,P003,F216345,296060.00,1712.56,simulado_con_referencia_minorista
D0000831,V000142,P007,F216346,292510.00,1550.19,simulado_con_referencia_minorista
D0000832,V000142,P002,F216349,708930.00,1533.02,simulado_con_referencia_minorista
D0000833,V000142,P001,F216351,146809.00,672.00,simulado_con_referencia_minorista
D0000834,V000058,P006,F216421,50630.00,1758.00,simulado_con_referencia_minorista
D0000835,V000058,P003,F216422,71980.00,1772.00,simulado_con_referencia_minorista
D0000836,V000058,P002,F216423,80210.00,1571.00,simulado_con_referencia_minorista
D0000837,V000058,P007,F216424,208930.00,1530.00,simulado_con_referencia_minorista
D0000838,V000179,P002,F218090,50100.00,1675.00,simulado_con_referencia_minorista
D0000839,V000179,P003,F218091,38650.00,1842.00,simulado_con_referencia_minorista
D0000840,V000179,P007,F218092,176850.00,1676.00,simulado_con_referencia_minorista
D0000841,V000179,P006,F218093,79390.00,1929.00,simulado_con_referencia_minorista
D0000842,V000179,P001,F218094,82619.00,549.00,simulado_con_referencia_minorista
D0000843,V000215,P006,F220706,5590.00,1946.00,simulado_con_referencia_minorista
D0000844,V000215,P007,F220707,20200.00,1665.00,simulado_con_referencia_minorista
D0000845,V000215,P002,F220708,35460.00,1742.00,simulado_con_referencia_minorista
D0000846,V000215,P003,F220709,18950.00,2014.00,simulado_con_referencia_minorista
D0000847,V000023,P006,F220942,84970.00,1960.43,simulado_con_referencia_minorista
D0000848,V000023,P007,F220943,164160.00,1659.08,simulado_con_referencia_minorista
D0000849,V000023,P003,F220944,62630.00,1963.34,simulado_con_referencia_minorista
D0000850,V000023,P002,F220945,11990.00,1701.79,simulado_con_referencia_minorista
D0000851,V000155,P007,F222534,114290.00,1664.03,simulado_con_referencia_minorista
D0000852,V000155,P006,F222535,33120.00,1924.80,simulado_con_referencia_minorista
D0000853,V000155,P002,F222536,8190.00,1707.33,simulado_con_referencia_minorista
D0000854,V000155,P003,F222537,14770.00,1952.23,simulado_con_referencia_minorista
D0000855,V000119,P001,F223049,120194.00,599.00,simulado_con_referencia_minorista
D0000856,V000119,P006,F223050,66890.00,1703.00,simulado_con_referencia_minorista
D0000857,V000119,P003,F223051,37100.00,1637.00,simulado_con_referencia_minorista
D0000858,V000119,P002,F223052,50620.00,1505.00,simulado_con_referencia_minorista
D0000859,V000119,P007,F223053,219050.00,1613.00,simulado_con_referencia_minorista
D0000860,V000071,P002,F223718,141040.00,1626.94,simulado_con_referencia_minorista
D0000861,V000071,P007,F223719,327020.00,1582.38,simulado_con_referencia_minorista
D0000862,V000071,P003,F223720,129060.00,1774.84,simulado_con_referencia_minorista
D0000863,V000071,P004,F223721,1710.00,1473.00,simulado_con_referencia_minorista
D0000864,V000071,P006,F223722,76070.00,1823.18,simulado_con_referencia_minorista
D0000865,V000071,P001,F223723,126960.00,879.00,simulado_con_referencia_minorista
D0000866,V000095,P007,F223989,56310.00,1608.84,simulado_con_referencia_minorista
D0000867,V000095,P002,F223990,48490.00,1636.55,simulado_con_referencia_minorista
D0000868,V000095,P006,F223991,5740.00,1824.11,simulado_con_referencia_minorista
D0000869,V000095,P003,F223992,20890.00,1835.63,simulado_con_referencia_minorista
D0000870,V000011,P003,F225767,162130.00,1777.62,simulado_con_referencia_minorista
D0000871,V000011,P002,F225768,19840.00,1585.06,simulado_con_referencia_minorista
D0000872,V000011,P006,F225769,183070.00,1831.14,simulado_con_referencia_minorista
D0000873,V000011,P007,F225770,325000.00,1613.67,simulado_con_referencia_minorista
D0000874,V000011,P001,F225771,91813.90,674.29,simulado_con_referencia_minorista
D0000875,V000011,P004,F225772,3790.00,1617.89,simulado_con_referencia_minorista
D0000876,V000167,P007,F229896,181270.00,1606.01,simulado_con_referencia_minorista
D0000877,V000167,P002,F229897,52110.00,1578.02,simulado_con_referencia_minorista
D0000878,V000167,P003,F229898,34310.00,1770.78,simulado_con_referencia_minorista
D0000879,V000167,P001,F229899,83027.00,569.00,simulado_con_referencia_minorista
D0000880,V000167,P006,F229900,46600.00,1855.11,simulado_con_referencia_minorista
D0000881,V000167,P004,F229901,1290.00,1564.91,simulado_con_referencia_minorista
D0000882,V000203,P003,F230977,116060.00,1678.61,simulado_con_referencia_minorista
D0000883,V000203,P004,F230978,2560.00,1634.90,simulado_con_referencia_minorista
D0000884,V000203,P006,F230981,48520.00,1863.84,simulado_con_referencia_minorista
D0000885,V000203,P002,F230984,221740.00,1680.02,simulado_con_referencia_minorista
D0000886,V000203,P007,F230985,143400.00,1646.60,simulado_con_referencia_minorista
D0000887,V000203,P001,F230986,52950.00,799.00,simulado_con_referencia_minorista
D0000888,V000035,P003,F233803,24720.00,1945.98,simulado_con_referencia_minorista
D0000889,V000035,P007,F233804,98150.00,1675.00,simulado_con_referencia_minorista
D0000890,V000035,P006,F233805,4280.00,1875.04,simulado_con_referencia_minorista
D0000891,V000035,P002,F233806,141560.00,1669.00,simulado_con_referencia_minorista
D0000892,V000191,P005,F234848,69180.00,1644.62,simulado_con_referencia_minorista
D0000893,V000191,P001,F234849,46144.00,783.52,simulado_con_referencia_minorista
D0000894,V000191,P006,F234850,12400.00,1921.37,simulado_con_referencia_minorista
D0000895,V000191,P003,F234851,21350.00,1862.32,simulado_con_referencia_minorista
D0000896,V000191,P002,F234852,88310.00,1677.23,simulado_con_referencia_minorista
D0000897,V000047,P006,F235087,15360.00,1939.02,simulado_con_referencia_minorista
D0000898,V000047,P002,F235092,28010.00,1798.31,simulado_con_referencia_minorista
D0000899,V000047,P003,F235095,21390.00,1990.47,simulado_con_referencia_minorista
D0000900,V000047,P007,F235100,109920.00,1648.07,simulado_con_referencia_minorista
D0000901,V000107,P007,F236100,107900.00,1714.00,simulado_con_referencia_minorista
D0000902,V000107,P002,F236101,30000.00,1768.00,simulado_con_referencia_minorista
D0000903,V000107,P006,F236103,4200.00,1995.00,simulado_con_referencia_minorista
D0000904,V000107,P003,F236105,6000.00,1999.00,simulado_con_referencia_minorista
D0000905,V000083,P006,F236202,29730.00,1893.00,simulado_con_referencia_minorista
D0000906,V000083,P003,F236203,81050.00,1903.00,simulado_con_referencia_minorista
D0000907,V000083,P007,F236204,242910.00,1708.00,simulado_con_referencia_minorista
D0000908,V000083,P002,F236205,143860.00,1735.00,simulado_con_referencia_minorista
D0000909,V000131,P003,F236805,256810.00,1662.34,simulado_con_referencia_minorista
D0000910,V000131,P006,F236807,123970.00,1770.00,simulado_con_referencia_minorista
D0000911,V000131,P002,F236808,251500.00,1465.14,simulado_con_referencia_minorista
D0000912,V000131,P007,F236812,220490.00,1467.35,simulado_con_referencia_minorista
D0000913,V000131,P001,F236813,84918.80,699.00,simulado_con_referencia_minorista
D0000914,V000143,P002,F238070,681630.00,1648.87,simulado_con_referencia_minorista
D0000915,V000143,P007,F238071,290750.00,1639.28,simulado_con_referencia_minorista
D0000916,V000143,P003,F238072,277410.00,1789.31,simulado_con_referencia_minorista
D0000917,V000143,P001,F238073,150234.00,672.94,simulado_con_referencia_minorista
D0000918,V000143,P006,F238075,122360.00,1848.94,simulado_con_referencia_minorista
D0000919,V000059,P007,F238146,192190.00,1668.00,simulado_con_referencia_minorista
D0000920,V000059,P006,F238147,47360.00,1881.00,simulado_con_referencia_minorista
D0000921,V000059,P003,F238148,65930.00,1886.00,simulado_con_referencia_minorista
D0000922,V000059,P002,F238149,76330.00,1687.00,simulado_con_referencia_minorista
D0000923,V000180,P002,F239801,45140.00,1689.74,simulado_con_referencia_minorista
D0000924,V000180,P003,F239802,37930.00,1891.52,simulado_con_referencia_minorista
D0000925,V000180,P001,F239803,85487.00,599.00,simulado_con_referencia_minorista
D0000926,V000180,P006,F239804,82810.00,1903.00,simulado_con_referencia_minorista
D0000927,V000180,P007,F239805,181340.00,1690.00,simulado_con_referencia_minorista
D0000928,V000216,P003,F242413,14960.00,2167.00,simulado_con_referencia_minorista
D0000929,V000216,P002,F242414,27460.00,1905.00,simulado_con_referencia_minorista
D0000930,V000216,P006,F242415,5940.00,2087.00,simulado_con_referencia_minorista
D0000931,V000216,P007,F242416,15760.00,1790.00,simulado_con_referencia_minorista
D0000932,V000024,P002,F242649,10720.00,1784.13,simulado_con_referencia_minorista
D0000933,V000024,P006,F242650,88430.00,2046.12,simulado_con_referencia_minorista
D0000934,V000024,P003,F242651,58950.00,2035.11,simulado_con_referencia_minorista
D0000935,V000024,P007,F242652,154930.00,1766.53,simulado_con_referencia_minorista
D0000936,V000156,P007,F244241,106660.00,1816.03,simulado_con_referencia_minorista
D0000937,V000156,P002,F244242,7210.00,1847.19,simulado_con_referencia_minorista
D0000938,V000156,P003,F244243,15870.00,2059.55,simulado_con_referencia_minorista
D0000939,V000156,P006,F244244,35160.00,2050.68,simulado_con_referencia_minorista
D0000940,V000120,P002,F244750,35250.00,1612.00,simulado_con_referencia_minorista
D0000941,V000120,P006,F244751,79320.00,1823.00,simulado_con_referencia_minorista
D0000942,V000120,P007,F244752,222540.00,1637.00,simulado_con_referencia_minorista
D0000943,V000120,P001,F244753,128.84,599.00,simulado_con_referencia_minorista
D0000944,V000120,P003,F244754,35250.00,1837.00,simulado_con_referencia_minorista
D0000945,V000072,P003,F245427,159390.00,1877.02,simulado_con_referencia_minorista
D0000946,V000072,P002,F245428,125920.00,1717.44,simulado_con_referencia_minorista
D0000947,V000072,P004,F245429,1220.00,1473.00,simulado_con_referencia_minorista
D0000948,V000072,P006,F245430,84540.00,1863.91,simulado_con_referencia_minorista
D0000949,V000072,P001,F245431,128590.00,879.00,simulado_con_referencia_minorista
D0000950,V000072,P007,F245432,372700.00,1657.12,simulado_con_referencia_minorista
D0000951,V000096,P006,F245707,5520.00,1913.80,simulado_con_referencia_minorista
D0000952,V000096,P007,F245708,51510.00,1783.47,simulado_con_referencia_minorista
D0000953,V000096,P002,F245709,42050.00,1759.66,simulado_con_referencia_minorista
D0000954,V000096,P003,F245710,21440.00,1922.31,simulado_con_referencia_minorista
D0000955,V000012,P003,F247486,151090.00,1866.84,simulado_con_referencia_minorista
D0000956,V000012,P002,F247487,56560.00,1708.09,simulado_con_referencia_minorista
D0000957,V000012,P001,F247488,94697.60,714.40,simulado_con_referencia_minorista
D0000958,V000012,P006,F247489,206400.00,1889.61,simulado_con_referencia_minorista
D0000959,V000012,P007,F247490,361620.00,1684.84,simulado_con_referencia_minorista
D0000960,V000012,P004,F247491,3100.00,1800.00,simulado_con_referencia_minorista
D0000961,V000168,P002,F251645,53690.00,1173.42,simulado_con_referencia_minorista
D0000962,V000168,P001,F251646,85174.00,477.96,simulado_con_referencia_minorista
D0000963,V000168,P003,F251647,37890.00,1328.00,simulado_con_referencia_minorista
D0000964,V000168,P006,F251648,54460.00,1316.47,simulado_con_referencia_minorista
D0000965,V000168,P004,F251649,86000,1070.00,simulado_con_referencia_minorista
D0000966,V000168,P007,F251650,208140.00,1116.61,simulado_con_referencia_minorista
D0000967,V000204,P003,F252724,130720.00,1832.00,simulado_con_referencia_minorista
D0000968,V000204,P001,F252725,56325.00,799.00,simulado_con_referencia_minorista
D0000969,V000204,P004,F252727,2710.00,1661.95,simulado_con_referencia_minorista
D0000970,V000204,P007,F252728,166350.00,1659.53,simulado_con_referencia_minorista
D0000971,V000204,P002,F252732,246770.00,1777.68,simulado_con_referencia_minorista
D0000972,V000204,P006,F252733,58250.00,1880.54,simulado_con_referencia_minorista
D0000973,V000036,P003,F255497,25520.00,1950.00,simulado_con_referencia_minorista
D0000974,V000036,P007,F255498,111030.00,1697.00,simulado_con_referencia_minorista
D0000975,V000036,P002,F255499,124070.00,1743.00,simulado_con_referencia_minorista
D0000976,V000036,P006,F255500,5270.00,1956.00,simulado_con_referencia_minorista
D0000977,V000192,P001,F256551,44849.80,816.00,simulado_con_referencia_minorista
D0000978,V000192,P003,F256552,23250.00,1953.19,simulado_con_referencia_minorista
D0000979,V000192,P007,F256553,82280.00,1725.54,simulado_con_referencia_minorista
D0000980,V000192,P006,F256554,14850.00,1976.48,simulado_con_referencia_minorista
D0000981,V000192,P002,F256555,84320.00,1761.31,simulado_con_referencia_minorista
D0000982,V000048,P006,F256780,11910.00,2053.74,simulado_con_referencia_minorista
D0000983,V000048,P007,F256783,130520.00,1741.33,simulado_con_referencia_minorista
D0000984,V000048,P003,F256786,17170.00,2086.53,simulado_con_referencia_minorista
D0000985,V000048,P002,F256787,28650.00,1888.99,simulado_con_referencia_minorista
D0000986,V000108,P005,F257803,139700.00,1798.00,simulado_con_referencia_minorista
D0000987,V000108,P003,F257805,6000.00,2063.00,simulado_con_referencia_minorista
D0000988,V000108,P006,F257807,3800.00,2048.00,simulado_con_referencia_minorista
D0000989,V000108,P002,F257808,37000.00,1852.00,simulado_con_referencia_minorista
D0000990,V000084,P003,F257906,807860.00,1936.00,simulado_con_referencia_minorista
D0000991,V000084,P002,F257907,107880.00,1776.00,simulado_con_referencia_minorista
D0000992,V000084,P006,F257908,32230.00,1892.00,simulado_con_referencia_minorista
D0000993,V000084,P007,F257909,252170.00,1722.00,simulado_con_referencia_minorista
D0000994,V000132,P002,F258484,252890.00,1747.54,simulado_con_referencia_minorista
D0000995,V000132,P007,F258485,274010.00,1644.89,simulado_con_referencia_minorista
D0000996,V000132,P003,F258486,262890.00,1857.67,simulado_con_referencia_minorista
D0000997,V000132,P006,F258488,160380.00,1855.85,simulado_con_referencia_minorista
D0000998,V000132,P001,F258489,94940.60,699.00,simulado_con_referencia_minorista
D0000999,V000144,P003,F259745,268330.00,1875.21,simulado_con_referencia_minorista
D0001000,V000144,P007,F259747,307490.00,1717.49,simulado_con_referencia_minorista
D0001001,V000144,P002,F259749,645720.00,1763.15,simulado_con_referencia_minorista
D0001002,V000144,P001,F259751,157238.00,680.72,simulado_con_referencia_minorista
D0001003,V000144,P006,F259752,132260.00,1928.48,simulado_con_referencia_minorista
D0001004,V000060,P002,F259821,74830.00,1746.00,simulado_con_referencia_minorista
D0001005,V000060,P007,F259822,207170.00,1683.00,simulado_con_referencia_minorista
D0001006,V000060,P003,F259823,72480.00,1915.00,simulado_con_referencia_minorista
D0001007,V000060,P006,F259824,54970.00,1890.00,simulado_con_referencia_minorista
