id_detalle,id_pedido,id_producto,id_fuente,cantidad,precio_unitario_ars,origen
D0012891,V002849,P003,F128186,3561.217,1426.54,sintetico_con_precio_mensual
D0012892,V002850,P006,F128180,16657.478,1467.32,sintetico_con_precio_mensual
D0012893,V002850,P001,F128181,46.193,699.00,sintetico_con_precio_mensual
D0012894,V002850,P002,F128183,1039.723,1291.00,sintetico_con_precio_mensual
D0012895,V002850,P007,F128184,12551.355,1277.81,sintetico_con_precio_mensual
D0012896,V002850,P003,F128186,2097.91,1426.54,sintetico_con_precio_mensual
D0012897,V002851,P006,F128180,14208.908,1467.32,sintetico_con_precio_mensual
D0012898,V002851,P001,F128181,6455.72,699.00,sintetico_con_precio_mensual
D0012899,V002851,P002,F128183,6762.651,1291.00,sintetico_con_precio_mensual
D0012900,V002851,P007,F128184,13659.147,1277.81,sintetico_con_precio_mensual
D0012901,V002851,P003,F128186,1532.646,1426.54,sintetico_con_precio_mensual
D0012902,V002852,P006,F128180,9181.49,1467.32,sintetico_con_precio_mensual
D0012903,V002852,P001,F128181,9940.611,699.00,sintetico_con_precio_mensual
D0012904,V002852,P002,F128183,7170.758,1291.00,sintetico_con_precio_mensual
D0012905,V002852,P007,F128184,6098.394,1277.81,sintetico_con_precio_mensual
D0012906,V002852,P003,F128186,45362.76,1426.54,sintetico_con_precio_mensual
D0012907,V002853,P006,F128180,8084.411,1467.32,sintetico_con_precio_mensual
D0012908,V002853,P001,F128181,3869.026,699.00,sintetico_con_precio_mensual
D0012909,V002853,P002,F128183,12008.831,1291.00,sintetico_con_precio_mensual
D0012910,V002853,P007,F128184,611.766,1277.81,sintetico_con_precio_mensual
D0012911,V002853,P003,F128186,9190.552,1426.54,sintetico_con_precio_mensual
D0012912,V002854,P006,F128180,4735.059,1467.32,sintetico_con_precio_mensual
D0012913,V002854,P001,F128181,1918.67,699.00,sintetico_con_precio_mensual
D0012914,V002854,P002,F128183,1093.949,1291.00,sintetico_con_precio_mensual
D0012915,V002854,P007,F128184,19849.964,,sintetico_con_precio_mensual
D0012916,V002854,P003,F128186,2174.101,1426.54,sintetico_con_precio_mensual
D0012917,V002855,P006,F128180,15457.678,1467.32,sintetico_con_precio_mensual
D0012918,V002855,P001,F128181,1819.135,699.00,sintetico_con_precio_mensual
D0012919,V002855,P002,F128183,4877.793,1291.00,sintetico_con_precio_mensual
D0012920,V002855,P007,F128184,17293.705,1277.81,sintetico_con_precio_mensual
D0012921,V002855,P003,F128186,10399.465,1426.54,sintetico_con_precio_mensual
D0012922,V002856,P006,F128180,1311.216,1467.32,sintetico_con_precio_mensual
D0012923,V002856,P001,F128181,7756.235,699.00,sintetico_con_precio_mensual
D0012924,V002856,P002,F128183,6778.306,1291.00,sintetico_con_precio_mensual
D0012925,V002856,P007,F128184,7651.294,1277.81,sintetico_con_precio_mensual
D0012926,V002856,P003,F128186,11.037,1426.54,sintetico_con_precio_mensual
D0012927,V002857,P006,F128180,1962.885,1467.32,sintetico_con_precio_mensual
D0012928,V002857,P001,F128181,61.362,699.00,sintetico_con_precio_mensual
D0012929,V002857,P002,F128183,3443.57,1291.00,sintetico_con_precio_mensual
D0012930,V002857,P007,F128184,9363.118,1277.81,sintetico_con_precio_mensual
D0012931,V002857,P003,F128186,7576.308,1426.54,sintetico_con_precio_mensual
D0012932,V002858,P006,F128180,5288.223,1467.32,sintetico_con_precio_mensual
D0012933,V002858,P001,F128181,6432.557,699.00,sintetico_con_precio_mensual
D0012934,V002858,P002,F128183,25402.161,1291.00,sintetico_con_precio_mensual
D0012935,V002858,P007,F128184,5345.175,1277.81,sintetico_con_precio_mensual
D0012936,V002858,P003,F128186,12123.761,1426.54,sintetico_con_precio_mensual
D0012937,V002859,P006,F128180,957.44,1467.32,sintetico_con_precio_mensual
D0012938,V002859,P001,F128181,12414.4,699.00,sintetico_con_precio_mensual
D0012939,V002859,P002,F128183,19456.346,1291.00,sintetico_con_precio_mensual
D0012940,V002859,P007,F128184,5819.026,1277.81,sintetico_con_precio_mensual
D0012941,V002859,P003,F128186,35903.845,1426.54,sintetico_con_precio_mensual
D0012942,V002860,P006,F128180,497.063,1467.32,sintetico_con_precio_mensual
D0012943,V002860,P001,F128181,601.592,699.00,sintetico_con_precio_mensual
D0012944,V002860,P002,F128183,22917.34,1291.00,sintetico_con_precio_mensual
D0012945,V002860,P007,F128184,28784.856,1277.81,sintetico_con_precio_mensual
D0012946,V002860,P003,F128186,11903.675,1426.54,sintetico_con_precio_mensual
D0012947,V002861,P006,F128180,661.896,1467.32,sintetico_con_precio_mensual
D0012948,V002861,P001,F128181,5796.9,699.00,sintetico_con_precio_mensual
D0012949,V002861,P002,F128183,6954.244,1291.00,sintetico_con_precio_mensual
D0012950,V002861,P007,F128184,5467.659,1277.81,sintetico_con_precio_mensual
D0012951,V002861,P003,F128186,848.571,1426.54,sintetico_con_precio_mensual
D0012952,V002862,P006,F128180,355.199,1467.32,sintetico_con_precio_mensual
D0012953,V002862,P001,F128181,1779.626,699.00,sintetico_con_precio_mensual
D0012954,V002862,P002,F128183,8722.376,1291.00,sintetico_con_precio_mensual
D0012955,V002862,P007,F128184,1548.971,1277.81,sintetico_con_precio_mensual
D0012956,V002862,P003,F128186,38890.827,1426.54,sintetico_con_precio_mensual
D0012957,V002863,P003,F149917,38367.493,1481.43,sintetico_con_precio_mensual
D0012958,V002863,P001,F149920,6940.388,699.00,sintetico_con_precio_mensual
D0012959,V002863,P006,F149923,4973.785,1523.24,sintetico_con_precio_mensual
D0012960,V002863,P005,F149924,11278.392,1327.33,sintetico_con_precio_mensual
D0012961,V002863,P002,F149926,6140.914,1339.41,sintetico_con_precio_mensual
D0012962,V002864,P003,F149917,33282.148,1481.43,sintetico_con_precio_mensual
D0012963,V002864,P001,F149920,4007.184,699.00,sintetico_con_precio_mensual
D0012964,V002864,P006,F149923,3715.601,1523.24,sintetico_con_precio_mensual
D0012965,V002864,P005,F149924,8364.708,1327.33,sintetico_con_precio_mensual
D0012966,V002864,P002,F149926,1695.064,1339.41,sintetico_con_precio_mensual
D0012967,V002865,P003,F149917,1754.041,1481.43,sintetico_con_precio_mensual
D0012968,V002865,P001,F149920,732.203,699.00,sintetico_con_precio_mensual
D0012969,V002865,P006,F149923,2393.08,1523.24,sintetico_con_precio_mensual
D0012970,V002865,P005,F149924,2108.86,1327.33,sintetico_con_precio_mensual
D0012971,V002865,P002,F149926,4803.367,1339.41,sintetico_con_precio_mensual
D0012972,V002866,P003,F149917,14439.807,1481.43,sintetico_con_precio_mensual
D0012973,V002866,P001,F149920,6206.397,699.00,sintetico_con_precio_mensual
D0012974,V002866,P006,F149923,15755.805,1523.24,sintetico_con_precio_mensual
D0012975,V002866,P005,F149924,11922.17,1327.33,sintetico_con_precio_mensual
D0012976,V002866,P002,F149926,6064.108,1339.41,sintetico_con_precio_mensual
D0012977,V002867,P003,F149917,30120.642,1481.43,sintetico_con_precio_mensual
D0012978,V002867,P001,F149920,6162.855,699.00,sintetico_con_precio_mensual
D0012979,V002867,P006,F149923,5721.533,1523.24,sintetico_con_precio_mensual
D0012980,V002867,P005,F149924,7427.136,1327.33,sintetico_con_precio_mensual
D0012981,V002867,P002,F149926,4159.916,1339.41,sintetico_con_precio_mensual
D0012982,V002868,P003,F149917,1895.919,1481.43,sintetico_con_precio_mensual
D0012983,V002868,P001,F149920,2344.944,699.00,sintetico_con_precio_mensual
D0012984,V002868,P006,F149923,15817.339,1523.24,sintetico_con_precio_mensual
D0012985,V002868,P005,F149924,23331.999,1327.33,sintetico_con_precio_mensual
D0012986,V002868,P002,F149926,13694.062,1339.41,sintetico_con_precio_mensual
D0012987,V002869,P003,F149917,6261.2,1481.43,sintetico_con_precio_mensual
D0012988,V002869,P001,F149920,1855.497,699.00,sintetico_con_precio_mensual
D0012989,V002869,P006,F149923,1474.247,1523.24,sintetico_con_precio_mensual
D0012990,V002869,P005,F149924,3968.591,1327.33,sintetico_con_precio_mensual
D0012991,V002869,P002,F149926,10045.669,1339.41,sintetico_con_precio_mensual
D0012992,V002870,P003,F149917,9067.422,1481.43,sintetico_con_precio_mensual
D0012993,V002870,P001,F149920,8808.807,699.00,sintetico_con_precio_mensual
D0012994,V002870,P006,F149923,10570.265,1523.24,sintetico_con_precio_mensual
D0012995,V002870,P005,F149924,7951.364,1327.33,sintetico_con_precio_mensual
D0012996,V002870,P002,F149926,30412.243,1339.41,sintetico_con_precio_mensual
D0012997,V002871,P003,F149917,8894.809,1481.43,sintetico_con_precio_mensual
D0012998,V002871,P001,F149920,3899.534,699.00,sintetico_con_precio_mensual
D0012999,V002871,P006,F149923,166.828,1523.24,sintetico_con_precio_mensual
D0013000,V002871,P005,F149924,2849.911,1327.33,sintetico_con_precio_mensual
D0013001,V002871,P002,F149926,25660.171,1339.41,sintetico_con_precio_mensual
D0013002,V002872,P003,F149917,9657.321,1481.43,sintetico_con_precio_mensual
D0013003,V002872,P001,F149920,1045.59,699.00,sintetico_con_precio_mensual
D0013004,V002872,P006,F149923,1613.105,1523.24,sintetico_con_precio_mensual
D0013005,V002872,P005,F149924,2245.724,1327.33,sintetico_con_precio_mensual
D0013006,V002872,P002,F149926,4604.998,1339.41,sintetico_con_precio_mensual
D0013007,V002873,P003,F149917,316.603,1481.43,sintetico_con_precio_mensual
D0013008,V002873,P001,F149920,3370.974,699.00,sintetico_con_precio_mensual
D0013009,V002873,P006,F149923,5055.079,1523.24,sintetico_con_precio_mensual
D0013010,V002873,P005,F149924,3374.907,1327.33,sintetico_con_precio_mensual
D0013011,V002873,P002,F149926,10101.334,1339.41,sintetico_con_precio_mensual
D0013012,V002874,P003,F149917,2503.878,1481.43,sintetico_con_precio_mensual
D0013013,V002874,P001,F149920,1190.068,699.00,sintetico_con_precio_mensual
D0013014,V002874,P006,F149923,3854.479,1523.24,sintetico_con_precio_mensual
D0013015,V002874,P005,F149924,19941.207,1327.33,sintetico_con_precio_mensual
D0013016,V002874,P002,F149926,45496.15,1339.41,sintetico_con_precio_mensual
D0013017,V002875,P003,F149917,36987.62,1481.43,sintetico_con_precio_mensual
D0013018,V002875,P001,F149920,1099.411,699.00,sintetico_con_precio_mensual
D0013019,V002875,P006,F149923,1882.429,1523.24,sintetico_con_precio_mensual
D0013020,V002875,P005,F149924,4541.511,1327.33,sintetico_con_precio_mensual
D0013021,V002875,P002,F149926,21249.17,1339.41,sintetico_con_precio_mensual
D0013022,V002876,P003,F149917,2937.251,1481.43,sintetico_con_precio_mensual
D0013023,V002876,P001,F149920,14990.753,699.00,sintetico_con_precio_mensual
D0013024,V002876,P006,F149923,20897.452,1523.24,sintetico_con_precio_mensual
D0013025,V002876,P005,F149924,24232.941,1327.33,sintetico_con_precio_mensual
D0013026,V002876,P002,F149926,22985.605,1339.41,sintetico_con_precio_mensual
D0013027,V002877,P003,F149917,1992.942,1481.43,sintetico_con_precio_mensual
D0013028,V002877,P001,F149920,15503.052,699.00,sintetico_con_precio_mensual
D0013029,V002877,P006,F149923,15696.076,1523.24,sintetico_con_precio_mensual
D0013030,V002877,P005,F149924,48742.929,1327.33,sintetico_con_precio_mensual
D0013031,V002877,P002,F149926,1947,1339.41,sintetico_con_precio_mensual
D0013032,V002878,P003,F149917,9283.519,1481.43,sintetico_con_precio_mensual
D0013033,V002878,P001,F149920,2386.724,699.00,sintetico_con_precio_mensual
D0013034,V002878,P006,F149923,12207.78,1523.24,sintetico_con_precio_mensual
D0013035,V002878,P005,F149924,2948.975,1327.33,sintetico_con_precio_mensual
D0013036,V002878,P002,F149926,3641.687,1339.41,sintetico_con_precio_mensual
D0013037,V002879,P003,F149917,15276.402,1481.43,sintetico_con_precio_mensual
D0013038,V002879,P001,F149920,2266.626,699.00,sintetico_con_precio_mensual
D0013039,V002879,P006,F149923,12023.714,1523.24,sintetico_con_precio_mensual
D0013040,V002879,P005,F149924,9694.592,1327.33,sintetico_con_precio_mensual
D0013041,V002879,P002,F149926,21195.470,1339.41,sintetico_con_precio_mensual
D0013042,V002880,P003,F149917,2794.213,1481.43,sintetico_con_precio_mensual
D0013043,V002880,P001,F149920,2717.559,699.00,sintetico_con_precio_mensual
D0013044,V002880,P006,F149923,4158.334,1523.24,sintetico_con_precio_mensual
D0013045,V002880,P005,F149924,27481.726,1327.33,sintetico_con_precio_mensual
D0013046,V002880,P002,F149926,1929.481,1339.41,sintetico_con_precio_mensual
D0013047,V002881,P003,F149917,28721.509,1481.43,sintetico_con_precio_mensual
D0013048,V002881,P001,F149920,5835.042,699.00,sintetico_con_precio_mensual
D0013049,V002881,P006,F149923,3971.667,1523.24,sintetico_con_precio_mensual
D0013050,V002881,P005,F149924,2018.264,1327.33,sintetico_con_precio_mensual
D0013051,V002881,P002,F149926,38467.023,1339.41,sintetico_con_precio_mensual
D0013052,V002882,P003,F149917,1016.943,,sintetico_con_precio_mensual
D0013053,V002882,P001,F149920,2274.042,699.00,sintetico_con_precio_mensual
D0013054,V002882,P006,F149923,2394.791,1523.24,sintetico_con_precio_mensual
D0013055,V002882,P005,F149924,13571.232,1327.33,sintetico_con_precio_mensual
D0013056,V002882,P002,F149926,3893.602,1339.41,sintetico_con_precio_mensual
D0013057,V002883,P003,F149917,33995.057,1481.43,sintetico_con_precio_mensual
D0013058,V002883,P001,F149920,934.62,699.00,sintetico_con_precio_mensual
D0013059,V002883,P006,F149923,1617.761,1523.24,sintetico_con_precio_mensual
D0013060,V002883,P005,F149924,12792.614,1327.33,sintetico_con_precio_mensual
D0013061,V002883,P002,F149926,6128.365,1339.41,sintetico_con_precio_mensual
D0013062,V002884,P003,F149917,4415.902,1481.43,sintetico_con_precio_mensual
D0013063,V002884,P001,F149920,1293.976,699.00,sintetico_con_precio_mensual
D0013064,V002884,P006,F149923,5834.208,1523.24,sintetico_con_precio_mensual
D0013065,V002884,P005,F149924,1621.585,1327.33,sintetico_con_precio_mensual
D0013066,V002884,P002,F149926,6766.154,1339.41,sintetico_con_precio_mensual
D0013067,V002885,P003,F149917,13807.359,1481.43,sintetico_con_precio_mensual
D0013068,V002885,P001,F149920,1975.654,699.00,sintetico_con_precio_mensual
D0013069,V002885,P006,F149923,1534.642,1523.24,sintetico_con_precio_mensual
D0013070,V002885,P005,F149924,12868.662,1327.33,sintetico_con_precio_mensual
D0013071,V002885,P002,F149926,5538.447,1339.41,sintetico_con_precio_mensual
D0013072,V002886,P003,F171556,7065.571,1552.04,sintetico_con_precio_mensual
D0013073,V002886,P006,F171557,13026.199,1589.09,sintetico_con_precio_mensual
D0013074,V002886,P002,F171560,5611.783,1405.74,sintetico_con_precio_mensual
D0013075,V002886,P001,F171561,5037.153,699.00,sintetico_con_precio_mensual
D0013076,V002886,P007,F171564,15383.547,1383.69,sintetico_con_precio_mensual
D0013077,V002887,P003,F171556,15376.994,1552.04,sintetico_con_precio_mensual
D0013078,V002887,P006,F171557,8445.026,1589.09,sintetico_con_precio_mensual
D0013079,V002887,P002,F171560,17823.852,1405.74,sintetico_con_precio_mensual
D0013080,V002887,P001,F171561,1179.184,699.00,sintetico_con_precio_mensual
D0013081,V002887,P007,F171564,7141.024,1383.69,sintetico_con_precio_mensual
D0013082,V002888,P003,F171556,2362.941,1552.04,sintetico_con_precio_mensual
D0013083,V002888,P006,F171557,14152.962,1589.09,sintetico_con_precio_mensual
D0013084,V002888,P002,F171560,19465.91,1405.74,sintetico_con_precio_mensual
D0013085,V002888,P001,F171561,2710.043,699.00,sintetico_con_precio_mensual
D0013086,V002888,P007,F171564,4615.46,1383.69,sintetico_con_precio_mensual
D0013087,V002889,P003,F171556,1165.33,1552.04,sintetico_con_precio_mensual
D0013088,V002889,P006,F171557,3345.307,1589.09,sintetico_con_precio_mensual
D0013089,V002889,P002,F171560,2099.079,1405.74,sintetico_con_precio_mensual
D0013090,V002889,P001,F171561,22632.427,699.00,sintetico_con_precio_mensual
D0013091,V002889,P007,F171564,1753.113,1383.69,sintetico_con_precio_mensual
D0013092,V002890,P003,F171556,16360.128,1552.04,sintetico_con_precio_mensual
D0013093,V002890,P006,F171557,7152.582,1589.09,sintetico_con_precio_mensual
D0013094,V002890,P002,F171560,22415.334,1405.74,sintetico_con_precio_mensual
D0013095,V002890,P001,F171561,3831.984,699.00,sintetico_con_precio_mensual
D0013096,V002890,P007,F171564,35612.844,1383.69,sintetico_con_precio_mensual
D0013097,V002891,P003,F171556,1504.984,1552.04,sintetico_con_precio_mensual
D0013098,V002891,P006,F171557,13382.964,1589.09,sintetico_con_precio_mensual
D0013099,V002891,P002,F171560,6246.895,1405.74,sintetico_con_precio_mensual
D0013100,V002891,P001,F171561,2571.829,699.00,sintetico_con_precio_mensual
D0013101,V002891,P007,F171564,12452.353,1383.69,sintetico_con_precio_mensual
D0013102,V002892,P003,F171556,10403.59,1552.04,sintetico_con_precio_mensual
D0013103,V002892,P006,F171557,13778.151,1589.09,sintetico_con_precio_mensual
D0013104,V002892,P002,F171560,4366.305,1405.74,sintetico_con_precio_mensual
D0013105,V002892,P001,F171561,668.339,699.00,sintetico_con_precio_mensual
D0013106,V002892,P007,F171564,1096.566,1383.69,sintetico_con_precio_mensual
D0013107,V002893,P003,F171556,17277.272,1552.04,sintetico_con_precio_mensual
D0013108,V002893,P006,F171557,791.316,1589.09,sintetico_con_precio_mensual
D0013109,V002893,P002,F171560,22908.2,1405.74,sintetico_con_precio_mensual
D0013110,V002893,P001,F171561,6393.874,699.00,sintetico_con_precio_mensual
D0013111,V002893,P007,F171564,7277.574,1383.69,sintetico_con_precio_mensual
D0013112,V002894,P003,F171556,1766.833,1552.04,sintetico_con_precio_mensual
D0013113,V002894,P006,F171557,3789.178,1589.09,sintetico_con_precio_mensual
D0013114,V002894,P002,F171560,8732.636,1405.74,sintetico_con_precio_mensual
D0013115,V002894,P001,F171561,1792.456,699.00,sintetico_con_precio_mensual
D0013116,V002894,P007,F171564,600.971,1383.69,sintetico_con_precio_mensual
D0013117,V002895,P003,F171556,16281.007,1552.04,sintetico_con_precio_mensual
D0013118,V002895,P006,F171557,4535.931,1589.09,sintetico_con_precio_mensual
D0013119,V002895,P002,F171560,34022.771,1405.74,sintetico_con_precio_mensual
D0013120,V002895,P001,F171561,4333.795,699.00,sintetico_con_precio_mensual
D0013121,V002895,P007,F171564,7517.227,1383.69,sintetico_con_precio_mensual
D0013122,V002896,P003,F171556,1309.539,1552.04,sintetico_con_precio_mensual
D0013123,V002896,P006,F171557,6363.301,1589.09,sintetico_con_precio_mensual
D0013124,V002896,P002,F171560,18109.572,1405.74,sintetico_con_precio_mensual
D0013125,V002896,P001,F171561,13236.928,699.00,sintetico_con_precio_mensual
D0013126,V002896,P007,F171564,216.334,1383.69,sintetico_con_precio_mensual
D0013127,V002897,P003,F171556,922.493,1552.04,sintetico_con_precio_mensual
D0013128,V002897,P006,F171557,5047.3,1589.09,sintetico_con_precio_mensual
D0013129,V002897,P002,F171560,8046.084,1405.74,sintetico_con_precio_mensual
D0013130,V002897,P001,F171561,1753.247,699.00,sintetico_con_precio_mensual
D0013131,V002897,P007,F171564,1129.534,1383.69,sintetico_con_precio_mensual
D0013132,V002898,P003,F171556,13729.966,1552.04,sintetico_con_precio_mensual
D0013133,V002898,P006,F171557,1773.342,1589.09,sintetico_con_precio_mensual
D0013134,V002898,P002,F171560,12134.848,1405.74,sintetico_con_precio_mensual
D0013135,V002898,P001,F171561,2967.81,699.00,sintetico_con_precio_mensual
D0013136,V002898,P007,F171564,2659.675,1383.69,sintetico_con_precio_mensual
D0013137,V002899,P003,F171556,87.349,1552.04,sintetico_con_precio_mensual
D0013138,V002899,P006,F171557,121.964,1589.09,sintetico_con_precio_mensual
D0013139,V002899,P002,F171560,1206.962,1405.74,sintetico_con_precio_mensual
D0013140,V002899,P001,F171561,1011.84,699.00,sintetico_con_precio_mensual
D0013141,V002899,P007,F171564,2256.305,1383.69,sintetico_con_precio_mensual
D0013142,V002900,P003,F171556,1970.938,1552.04,sintetico_con_precio_mensual
D0013143,V002900,P006,F171557,3406.526,1589.09,sintetico_con_precio_mensual
D0013144,V002900,P002,F171560,1916.376,1405.74,sintetico_con_precio_mensual
D0013145,V002900,P001,F171561,481.087,699.00,sintetico_con_precio_mensual
D0013146,V002900,P007,F171564,26857.014,1383.69,sintetico_con_precio_mensual
D0013147,V002901,P003,F171556,19925.132,1552.04,sintetico_con_precio_mensual
D0013148,V002901,P006,F171557,8988.029,1589.09,sintetico_con_precio_mensual
D0013149,V002901,P002,F171560,209.155,1405.74,sintetico_con_precio_mensual
D0013150,V002901,P001,F171561,2216.067,699.00,sintetico_con_precio_mensual
D0013151,V002901,P007,F171564,10535.683,1383.69,sintetico_con_precio_mensual
D0013152,V002902,P003,F171556,47656.486,1552.04,sintetico_con_precio_mensual
D0013153,V002902,P006,F171557,6190.345,1589.09,sintetico_con_precio_mensual
D0013154,V002902,P002,F171560,3918.953,1405.74,sintetico_con_precio_mensual
D0013155,V002902,P001,F171561,719.169,699.00,sintetico_con_precio_mensual
D0013156,V002902,P007,F171564,36770.448,1383.69,sintetico_con_precio_mensual
D0013157,V002903,P003,F171556,12616.732,1552.04,sintetico_con_precio_mensual
D0013158,V002903,P006,F171557,259.104,1589.09,sintetico_con_precio_mensual
D0013159,V002903,P002,F171560,8289.714,1405.74,sintetico_con_precio_mensual
D0013160,V002903,P001,F171561,14629.283,699.00,sintetico_con_precio_mensual
D0013161,V002903,P007,F171564,4492.013,1383.69,sintetico_con_precio_mensual
D0013162,V002904,P003,F171556,3734.444,1552.04,sintetico_con_precio_mensual
D0013163,V002904,P006,F171557,18060.612,1589.09,sintetico_con_precio_mensual
D0013164,V002904,P002,F171560,7939.154,1405.74,sintetico_con_precio_mensual
D0013165,V002904,P001,F171561,4215.044,699.00,sintetico_con_precio_mensual
D0013166,V002904,P007,F171564,3687.132,1383.69,sintetico_con_precio_mensual
D0013167,V002905,P003,F171556,618.177,1552.04,sintetico_con_precio_mensual
D0013168,V002905,P006,F171557,3815.091,1589.09,sintetico_con_precio_mensual
D0013169,V002905,P002,F171560,3360.586,1405.74,sintetico_con_precio_mensual
D0013170,V002905,P001,F171561,192.074,699.00,sintetico_con_precio_mensual
D0013171,V002905,P007,F171564,51952.031,1383.69,sintetico_con_precio_mensual
D0013172,V002906,P003,F171556,44370.058,1552.04,sintetico_con_precio_mensual
D0013173,V002906,P006,F171557,2716.149,1589.09,sintetico_con_precio_mensual
D0013174,V002906,P002,F171560,17506.002,1405.74,sintetico_con_precio_mensual
D0013175,V002906,P001,F171561,3275.689,699.00,sintetico_con_precio_mensual
D0013176,V002906,P007,F171564,13208.057,1383.69,sintetico_con_precio_mensual
D0013177,V002907,P003,F171556,33434.036,1552.04,sintetico_con_precio_mensual
D0013178,V002907,P006,F171557,6088.621,1589.09,sintetico_con_precio_mensual
D0013179,V002907,P002,F171560,10159.829,1405.74,sintetico_con_precio_mensual
D0013180,V002907,P001,F171561,3962.078,699.00,sintetico_con_precio_mensual
D0013181,V002907,P007,F171564,1105.095,1383.69,sintetico_con_precio_mensual
D0013182,V002908,P001,F193338,4347.876,699.00,sintetico_con_precio_mensual
D0013183,V002908,P007,F193342,749.369,1461.57,sintetico_con_precio_mensual
D0013184,V002908,P003,F193345,18196.662,1623.41,sintetico_con_precio_mensual
D0013185,V002908,P002,F193346,218.411,1475.09,sintetico_con_precio_mensual
D0013186,V002908,P006,F193347,4498.512,1679.00,sintetico_con_precio_mensual
D0013187,V002909,P001,F193338,9950.314,699.00,sintetico_con_precio_mensual
D0013188,V002909,P007,F193342,9081.09,1461.57,sintetico_con_precio_mensual
D0013189,V002909,P003,F193345,931.122,,sintetico_con_precio_mensual
D0013190,V002909,P002,F193346,8267.937,1475.09,sintetico_con_precio_mensual
D0013191,V002909,P006,F193347,5813.213,1679.00,sintetico_con_precio_mensual
D0013192,V002910,P001,F193338,8614.234,699.00,sintetico_con_precio_mensual
D0013193,V002910,P007,F193342,283.444,1461.57,sintetico_con_precio_mensual
D0013194,V002910,P003,F193345,12387.197,1623.41,sintetico_con_precio_mensual
D0013195,V002910,P002,F193346,10690.767,1475.09,sintetico_con_precio_mensual
D0013196,V002910,P006,F193347,4202.488,1679.00,sintetico_con_precio_mensual
D0013197,V002911,P001,F193338,2241.581,699.00,sintetico_con_precio_mensual
D0013198,V002911,P007,F193342,6285.777,1461.57,sintetico_con_precio_mensual
D0013199,V002911,P003,F193345,13267.93,1623.41,sintetico_con_precio_mensual
D0013200,V002911,P002,F193346,5685.648,1475.09,sintetico_con_precio_mensual
D0013201,V002911,P006,F193347,1795.748,1679.00,sintetico_con_precio_mensual
D0013202,V002912,P001,F193338,2284.334,699.00,sintetico_con_precio_mensual
D0013203,V002912,P007,F193342,2178.783,1461.57,sintetico_con_precio_mensual
D0013204,V002912,P003,F193345,7228.97,1623.41,sintetico_con_precio_mensual
D0013205,V002912,P002,F193346,20839.853,1475.09,sintetico_con_precio_mensual
D0013206,V002912,P006,F193347,1044.639,1679.00,sintetico_con_precio_mensual
D0013207,V002913,P001,F193338,193.419,699.00,sintetico_con_precio_mensual
D0013208,V002913,P007,F193342,10042.482,1461.57,sintetico_con_precio_mensual
D0013209,V002913,P003,F193345,19534.22,1623.41,sintetico_con_precio_mensual
D0013210,V002913,P002,F193346,1272.617,1475.09,sintetico_con_precio_mensual
D0013211,V002913,P006,F193347,3272.217,1679.00,sintetico_con_precio_mensual
D0013212,V002914,P001,F193338,1617.599,699.00,sintetico_con_precio_mensual
D0013213,V002914,P007,F193342,9356.954,1461.57,sintetico_con_precio_mensual
D0013214,V002914,P003,F193345,2645.378,1623.41,sintetico_con_precio_mensual
D0013215,V002914,P002,F193346,2971.532,1475.09,sintetico_con_precio_mensual
D0013216,V002914,P006,F193347,2738.156,1679.00,sintetico_con_precio_mensual
D0013217,V002915,P001,F193338,5486.86,699.00,sintetico_con_precio_mensual
D0013218,V002915,P007,F193342,1883.858,1461.57,sintetico_con_precio_mensual
D0013219,V002915,P003,F193345,1041.235,1623.41,sintetico_con_precio_mensual
D0013220,V002915,P002,F193346,13746.293,1475.09,sintetico_con_precio_mensual
D0013221,V002915,P006,F193347,6944.454,1679.00,sintetico_con_precio_mensual
D0013222,V002916,P001,F193338,9916.403,699.00,sintetico_con_precio_mensual
D0013223,V002916,P007,F193342,53840.861,1461.57,sintetico_con_precio_mensual
D0013224,V002916,P003,F193345,31341.450,1623.41,sintetico_con_precio_mensual
D0013225,V002916,P002,F193346,57486.392,1475.09,sintetico_con_precio_mensual
D0013226,V002916,P006,F193347,2314.548,1679.00,sintetico_con_precio_mensual
D0013227,V002917,P001,F193338,3843.77,699.00,sintetico_con_precio_mensual
D0013228,V002917,P007,F193342,39319.271,1461.57,sintetico_con_precio_mensual
D0013229,V002917,P003,F193345,180.496,1623.41,sintetico_con_precio_mensual
D0013230,V002917,P002,F193346,27348.47,1475.09,sintetico_con_precio_mensual
D0013231,V002917,P006,F193347,7296.58,1679.00,sintetico_con_precio_mensual
D0013232,V002918,P001,F193338,3538.974,699.00,sintetico_con_precio_mensual
D0013233,V002918,P007,F193342,8018.776,1461.57,sintetico_con_precio_mensual
D0013234,V002918,P003,F193345,4514.03,1623.41,sintetico_con_precio_mensual
D0013235,V002918,P002,F193346,20945.414,1475.09,sintetico_con_precio_mensual
D0013236,V002918,P006,F193347,2975.373,1679.00,sintetico_con_precio_mensual
D0013237,V002919,P001,F193338,7193.226,699.00,sintetico_con_precio_mensual
D0013238,V002919,P007,F193342,859.99,1461.57,sintetico_con_precio_mensual
D0013239,V002919,P003,F193345,35341.88,1623.41,sintetico_con_precio_mensual
D0013240,V002919,P002,F193346,12364.336,1475.09,sintetico_con_precio_mensual
D0013241,V002919,P006,F193347,5034.174,1679.00,sintetico_con_precio_mensual
